Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/40/057/13,040057,Banderines de recuperación de IASI de nivel 2,13,Ubicación en la noche,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/14,040057,Banderines de recuperación de IASI de nivel 2,14,altitud,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/15,040057,Banderines de recuperación de IASI de nivel 2,15,cobertura de nubes,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/16,040057,Banderines de recuperación de IASI de nivel 2,16,Escena sobre el mar,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/17,040057,Banderines de recuperación de IASI de nivel 2,17,Escena sobre el desierto,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/18,040057,Banderines de recuperación de IASI de nivel 2,18,Temperatura faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/19,040057,Banderines de recuperación de IASI de nivel 2,19,Temperatura recuperada demasiado diferente de la función geofísica modélica.,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/20,040057,Banderines de recuperación de IASI de nivel 2,20,El contraste de línea espectral es demasiado débil.,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/21,040057,Banderines de recuperación de IASI de nivel 2,21,El número máximo de iteraciones excede,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/22,040057,Banderines de recuperación de IASI de nivel 2,22,Columnas parciales negativas,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/23,040057,Banderines de recuperación de IASI de nivel 2,23,Matriz mal condicionada,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/24,040057,Banderines de recuperación de IASI de nivel 2,24,El ajuste divergió,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/25,040057,Banderines de recuperación de IASI de nivel 2,25,Error en el uso de GSL,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/26,040057,Banderines de recuperación de IASI de nivel 2,26,residuo,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/27,040057,Banderines de recuperación de IASI de nivel 2,27,residuo,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/28,040057,Banderines de recuperación de IASI de nivel 2,28,El error RMS de los residuos es grande.,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/29,040057,Banderines de recuperación de IASI de nivel 2,29,Núcleos de promediado extraños,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/30,040057,Banderines de recuperación de IASI de nivel 2,30,Presencia de hielo detectada,,,,,Operational,AI Translator: MCP
bufr4/0/40/057/All-31,040057,Banderines de recuperación de IASI de nivel 2,All 31,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/068/0,040068,Banderín de calidad de la recuperación general del SO2,0,Valores calculados con IASI L2,,,,,Operational,AI Translator: MCP
bufr4/0/40/068/1,040068,Banderín de calidad de la recuperación general del SO2,1,Perfiles de presión y temperatura faltantes en los datos de IASI L2; se utilizaron datos de modelo/pronóstico en su lugar.,,,,,Operational,AI Translator: MCP
bufr4/0/40/068/2,040068,Banderín de calidad de la recuperación general del SO2,2,Mejor calidad,,,,,Operational,AI Translator: MCP
bufr4/0/40/068/3-14,040068,Banderín de calidad de la recuperación general del SO2,3-14,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/068/15,040068,Banderín de calidad de la recuperación general del SO2,15,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/1,040074,Banderines de calidad de interferometría general,1,Incompatibilidad de un ángulo de exploración para electroencefalograma,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/2,040074,Banderines de calidad de interferometría general,2,"Fallo de calibración (límite de temperatura del cuerpo negro alcanzado, no suficientes fuentes para interferometría, etc.)",,,,,Operational,AI Translator: MCP
bufr4/0/40/074/3,040074,Banderines de calidad de interferometría general,3,Localización ejecutada teniendo en cuenta la orientación de la nave espacial y utilizando el catálogo estelar.,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/4,040074,Banderines de calidad de interferometría general,4,"Alto nivel de sedimento criogénico alcanzado, requiriendo desgasificación del enfriador de radiación. Establecido cuando el nivel NESR del umbral de hielo se cruza.",,,,,Operational,AI Translator: MCP
bufr4/0/40/074/5,040074,Banderines de calidad de interferometría general,5,Bandera del paquete de interferometría,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/6,040074,Banderines de calidad de interferometría general,6,precisión,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/7,040074,Banderines de calidad de interferometría general,7,Temperatura delta equivalente de ruido presente durante la interferometría,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/8,040074,Banderines de calidad de interferometría general,8,Desgasificación del enfriador de radiación,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/9,040074,Banderines de calidad de interferometría general,9,Bandera que precede la primera marca de 24 horas/día (configurada como activada por regla).,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/10,040074,Banderines de calidad de interferometría general,10,Bandera del paquete de telemetría,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/11-15,040074,Banderines de calidad de interferometría general,11-15,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/074/All-16,040074,Banderines de calidad de interferometría general,All 16,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/1,040077,Bandera de calidad del producto oceánico,1,Temperatura de la superficie del mar no está bien,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/2,040077,Bandera de calidad del producto oceánico,2,Velocidad del viento en la superficie no está bien,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/3,040077,Bandera de calidad del producto oceánico,3,Contenido de vapor de agua atmosférico no está OK,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/4,040077,Bandera de calidad del producto oceánico,4,Contenido de agua líquida en nubes no está bien.,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/5-7,040077,Bandera de calidad del producto oceánico,5-7,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/077/All-8,040077,Bandera de calidad del producto oceánico,All 8,Valor faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/080/1,040080,Resultados de pruebas de nubes para IASI-NG nivel 2,1,Cirrus ejecutado,,,,,Operational,AI Translator: MCP
bufr4/0/40/080/2,040080,Resultados de pruebas de nubes para IASI-NG nivel 2,2,Cirrus indica una nube,,,,,Operational,AI Translator: MCP
bufr4/0/40/080/3,040080,Resultados de pruebas de nubes para IASI-NG nivel 2,3,Detección de polvo de aerosol ejecutada,,,,,Operational,AI Translator: MCP
bufr4/0/40/080/4,040080,Resultados de pruebas de nubes para IASI-NG nivel 2,4,Polvo de aerosol detectado,,,,,Operational,AI Translator: MCP
bufr4/0/40/080/All-5,040080,Resultados de pruebas de nubes para IASI-NG nivel 2,All 5,Faltante,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/1-17,040081,Clasificación y calidad de nivel 1 de OLCI,1-17,Reservadas,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/18,040081,Clasificación y calidad de nivel 1 de OLCI,18,Tierra,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/19,040081,Clasificación y calidad de nivel 1 de OLCI,19,Línea costera,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/20,040081,Clasificación y calidad de nivel 1 de OLCI,20,tierra,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/21,040081,Clasificación y calidad de nivel 1 de OLCI,21,Regiones de marea,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/22,040081,Clasificación y calidad de nivel 1 de OLCI,22,Nube preliminar,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/23,040081,Clasificación y calidad de nivel 1 de OLCI,23,Riesgo de luz parásita,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/24,040081,Clasificación y calidad de nivel 1 de OLCI,24,Inválido,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/25,040081,Clasificación y calidad de nivel 1 de OLCI,25,Cosmético,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/26,040081,Clasificación y calidad de nivel 1 de OLCI,26,Duplicado,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/27,040081,Clasificación y calidad de nivel 1 de OLCI,27,Destello solar,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/28,040081,Clasificación y calidad de nivel 1 de OLCI,28,Dudoso,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/29,040081,Clasificación y calidad de nivel 1 de OLCI,29,Saturado,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/30,040081,Clasificación y calidad de nivel 1 de OLCI,30,Parcialmente saturado,,,,,Operational,AI Translator: MCP
bufr4/0/40/081/All-31,040081,Clasificación y calidad de nivel 1 de OLCI,All 31,Faltante,,,,,Operational,AI Translator: MCP
